position_id,community_id,display_role,display_role_label,dominant_structural_role,observed_status,prompt_ready,in_largest_component,has_prompt_peer_capacity
18086,0,high_visibility_sender,high visibility sender,exposed_receiver,prompt_ready,True,True,True
18100,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
18140,0,peripheral,peripheral,visible_sender,prompt_ready,True,True,True
18145,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
18158,0,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
18160,0,peripheral,peripheral,visible_sender,prompt_ready,True,True,True
18195,6,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
18197,0,high_visibility_sender,high visibility sender,exposed_receiver,prompt_ready,True,True,True
18300,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
18315,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
18379,2,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
18380,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
18410,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
18435,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
18483,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
18499,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
18566,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
18570,0,context_position,context position,cluster_core,prompt_ready,True,True,True
18841,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
18990,0,context_position,context position,cluster_core,prompt_ready,True,True,True
19005,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
19024,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
19027,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
19059,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
19145,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
19183,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
19200,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
19207,3,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
19253,1,high_exposure_receiver,high exposure receiver,visible_sender,prompt_ready,True,True,True
19287,2,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
19358,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
19377,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
19398,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
19418,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
19434,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
19448,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
19535,0,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
19536,19,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
19592,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
19636,0,context_position,context position,visible_sender,prompt_ready,True,True,True
19660,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
19766,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
19859,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
19940,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
19988,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
19993,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
20035,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
20054,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
20069,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
20077,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
20084,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
20085,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
20094,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
20166,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
20167,1,context_position,context position,broker_bridge,prompt_ready,True,True,True
20236,1,context_position,context position,cross_community_connector,prompt_ready,True,True,True
20244,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
20258,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
20297,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
20303,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
20477,0,context_position,context position,cluster_core,prompt_ready,True,True,True
20530,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
20555,6,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
20624,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
20635,0,context_position,context position,cluster_core,prompt_ready,True,True,True
20676,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
20711,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
20733,2,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
20758,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
20782,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
20837,0,context_position,context position,cluster_core,prompt_ready,True,True,True
20870,5,context_position,context position,exposed_receiver,prompt_ready,True,True,True
20879,2,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
21062,0,context_position,context position,visible_sender,prompt_ready,True,True,True
21183,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
21214,1,context_position,context position,cluster_core,prompt_ready,True,True,True
21222,4,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
21224,1,high_exposure_receiver,high exposure receiver,visible_sender,prompt_ready,True,True,True
21226,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
21230,4,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
21260,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
21275,1,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
21317,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
21319,0,context_position,context position,peripheral_receiver,prompt_ready,True,True,True
21388,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
21459,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
21493,2,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
21544,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
21565,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
21649,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
21673,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
21738,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
21758,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
21765,1,high_exposure_receiver,high exposure receiver,peripheral_receiver,prompt_ready,True,True,True
21791,3,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
21808,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
21848,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
21856,1,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
21873,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
21911,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
21918,20,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
21940,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
22017,0,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
22079,0,context_position,context position,cluster_core,prompt_ready,True,True,True
22083,1,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
22114,4,bridge,bridge,cross_community_connector,observed_not_prompt_ready,False,True,False
22336,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
22395,3,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
22451,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
22473,0,context_position,context position,cluster_core,prompt_ready,True,True,True
22500,0,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
22766,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
22896,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
23044,2,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
23090,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
23157,4,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
23181,2,high_visibility_sender,high visibility sender,exposed_receiver,prompt_ready,True,True,True
23184,1,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
23407,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
23445,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
23513,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
23689,3,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
23706,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
23710,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
23757,2,bridge,bridge,broker_bridge,prompt_ready,True,True,True
23760,2,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
23888,4,bridge,bridge,cluster_core,observed_not_prompt_ready,False,True,False
23906,2,bridge,bridge,broker_bridge,prompt_ready,True,True,True
23909,0,context_position,context position,peripheral_receiver,prompt_ready,True,True,True
23940,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
23957,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
24101,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
24149,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
24224,3,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
24231,2,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
24337,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
24389,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
24393,4,peripheral,peripheral,visible_sender,prompt_ready,True,True,True
24431,5,context_position,context position,visible_sender,prompt_ready,True,True,True
24509,21,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
24530,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
24589,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
24642,4,context_position,context position,broker_bridge,prompt_ready,True,True,True
24717,0,context_position,context position,cluster_core,prompt_ready,True,True,True
24827,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
24862,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
24863,0,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
24891,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
